Pot,Manip,Area,Scenario,Sowing,Harvesting
977,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
978,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
979,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
980,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
981,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
982,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
983,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
984,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
985,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
986,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
987,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
988,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
989,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
990,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
991,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
992,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
993,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
994,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
995,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
996,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
997,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
998,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
999,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1000,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1001,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1002,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1003,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1004,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1005,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1006,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1007,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1008,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1009,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1010,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1011,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1012,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1013,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1014,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1015,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1016,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1017,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1018,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1019,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1020,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1021,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1022,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1023,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1024,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1025,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1026,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1027,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1028,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1029,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1030,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1031,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1032,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1033,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1034,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1035,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1036,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1037,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1038,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1039,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1040,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1041,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1042,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1043,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1044,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1045,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1046,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1047,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1048,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1049,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1050,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1051,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1052,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1053,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1054,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1055,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1056,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1057,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1058,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1059,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1060,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1061,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1062,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1063,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1064,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1065,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1066,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1067,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1068,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1069,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1070,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1071,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1072,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1073,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1074,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1075,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1076,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1077,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1078,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1079,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1080,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1081,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1082,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1083,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1084,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1085,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1086,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1087,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1088,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1089,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1090,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1091,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1092,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1093,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1094,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1095,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1096,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1097,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1098,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1099,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1100,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1101,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1102,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1103,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1104,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1105,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1106,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1107,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1108,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1109,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1110,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1111,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1112,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1113,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1114,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1115,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1116,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1117,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1118,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1119,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1120,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1121,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1122,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1123,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1124,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1125,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1126,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1127,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1128,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1129,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1130,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1131,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1132,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1133,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1134,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1135,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1136,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1137,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1138,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1139,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1140,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1141,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1142,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1143,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1144,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1145,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1146,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1147,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1148,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1149,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1150,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1151,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1152,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1153,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1154,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1155,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1156,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1157,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1158,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1159,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1160,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1161,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1162,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1163,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1164,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1165,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1166,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1167,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1168,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1169,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1170,ZA16,02_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1171,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1172,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1173,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1174,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1175,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1176,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1177,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1178,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1179,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1180,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1181,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1182,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1183,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1184,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1185,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1186,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1187,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1188,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1189,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1190,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1191,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1192,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1193,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1194,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1195,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1196,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1197,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1198,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1199,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1200,ZA16,05_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1201,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1202,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1203,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1204,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1205,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1206,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1207,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1208,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1209,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1210,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1211,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1212,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1213,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1214,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1215,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1216,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1217,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1218,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1219,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1220,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1221,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1222,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1223,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1224,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1225,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1226,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1227,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1228,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1229,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1230,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1231,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1232,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1233,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1234,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1235,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1236,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1237,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1238,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1239,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1240,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1241,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1242,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1243,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1244,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1245,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1246,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1247,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1248,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1249,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1250,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1251,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1252,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1253,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1254,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1255,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1256,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1257,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1258,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1259,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1260,ZA16,06_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
1261,ZA16,03_p,WW,2016-05-10T12:00:00+01:00,2016-06-15T12:00:00+01:00
